fecha,mes,anio,linea,estacion,tipo_pago,afluencia,temporal_fecha,..anio_fecha
2026-02-11,Febrero,2026,Linea 12,Lomas Estrella,Gratuidad,1459,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,San AndrÃ©s TomatlÃ¡n,Boleto,0,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,San AndrÃ©s TomatlÃ¡n,Prepago,10803,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,San AndrÃ©s TomatlÃ¡n,Gratuidad,1605,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,CulhuacÃ¡n,Boleto,0,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,CulhuacÃ¡n,Prepago,15873,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,CulhuacÃ¡n,Gratuidad,2483,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Atlalilco,Boleto,0,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Atlalilco,Prepago,12779,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Atlalilco,Gratuidad,1774,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Mexicaltzingo,Boleto,0,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Mexicaltzingo,Prepago,16464,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Mexicaltzingo,Gratuidad,2282,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Ermita,Boleto,0,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Ermita,Prepago,8973,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Ermita,Gratuidad,1366,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Eje Central,Boleto,0,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Eje Central,Prepago,12264,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Eje Central,Gratuidad,1534,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Parque de los Venados,Boleto,0,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Parque de los Venados,Prepago,10868,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Parque de los Venados,Gratuidad,1698,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Zapata,Boleto,0,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Zapata,Prepago,12032,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Zapata,Gratuidad,1807,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Hospital 20 de Noviembre,Boleto,0,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Hospital 20 de Noviembre,Prepago,11129,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Hospital 20 de Noviembre,Gratuidad,1454,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Insurgentes Sur,Boleto,0,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Insurgentes Sur,Prepago,37334,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Insurgentes Sur,Gratuidad,3893,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Mixcoac,Boleto,0,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Mixcoac,Prepago,17168,2026-02,2026
2026-02-11,Febrero,2026,Linea 12,Mixcoac,Gratuidad,1714,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,PantitlÃ¡n,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,PantitlÃ¡n,Prepago,34252,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,PantitlÃ¡n,Gratuidad,5591,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Zaragoza,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Zaragoza,Prepago,23443,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Zaragoza,Gratuidad,5625,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,GÃ³mez Farias,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,GÃ³mez Farias,Prepago,19518,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,GÃ³mez Farias,Gratuidad,4434,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Boulevard Puerto AÃ©reo,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Boulevard Puerto AÃ©reo,Prepago,14887,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Boulevard Puerto AÃ©reo,Gratuidad,3950,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Balbuena,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Balbuena,Prepago,7333,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Balbuena,Gratuidad,1611,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Moctezuma,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Moctezuma,Prepago,15641,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Moctezuma,Gratuidad,4391,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,San LÃ¡zaro,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,San LÃ¡zaro,Prepago,17123,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,San LÃ¡zaro,Gratuidad,4034,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Candelaria,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Candelaria,Prepago,13528,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Candelaria,Gratuidad,3926,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Merced,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Merced,Prepago,27668,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Merced,Gratuidad,9747,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Pino SuÃ¡rez,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Pino SuÃ¡rez,Prepago,19172,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Pino SuÃ¡rez,Gratuidad,4576,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Isabel la CatÃ³lica,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Isabel la CatÃ³lica,Prepago,15013,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Isabel la CatÃ³lica,Gratuidad,3225,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Salto del Agua,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Salto del Agua,Prepago,11662,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Salto del Agua,Gratuidad,4490,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Balderas,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Balderas,Prepago,14597,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Balderas,Gratuidad,1211,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,CuauhtÃ©moc,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,CuauhtÃ©moc,Prepago,12700,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,CuauhtÃ©moc,Gratuidad,2934,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Insurgentes,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Insurgentes,Prepago,39800,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Insurgentes,Gratuidad,5244,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Sevilla,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Sevilla,Prepago,24257,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Sevilla,Gratuidad,2531,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Chapultepec,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Chapultepec,Prepago,43680,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Chapultepec,Gratuidad,6035,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,JuanacatlÃ¡n,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,JuanacatlÃ¡n,Prepago,6029,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,JuanacatlÃ¡n,Gratuidad,1133,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Tacubaya,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Tacubaya,Prepago,18053,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Tacubaya,Gratuidad,3715,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Observatorio,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Observatorio,Prepago,32999,2026-02,2026
2026-02-12,Febrero,2026,Linea 1,Observatorio,Gratuidad,5240,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Cuatro Caminos,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Cuatro Caminos,Prepago,97259,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Cuatro Caminos,Gratuidad,12813,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Panteones,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Panteones,Prepago,10452,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Panteones,Gratuidad,1516,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Tacuba,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Tacuba,Prepago,27152,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Tacuba,Gratuidad,5996,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,CuitlÃ¡huac,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,CuitlÃ¡huac,Prepago,13641,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,CuitlÃ¡huac,Gratuidad,1571,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Popotla,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Popotla,Prepago,9767,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Popotla,Gratuidad,1333,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Colegio Militar,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Colegio Militar,Prepago,16590,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Colegio Militar,Gratuidad,1937,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Normal,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Normal,Prepago,32939,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Normal,Gratuidad,2258,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,San Cosme,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,San Cosme,Prepago,18733,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,San Cosme,Gratuidad,3493,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,RevoluciÃ³n,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,RevoluciÃ³n,Prepago,22617,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,RevoluciÃ³n,Gratuidad,5359,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Hidalgo,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Hidalgo,Prepago,21864,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Hidalgo,Gratuidad,116,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Bellas Artes,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Bellas Artes,Prepago,20408,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Bellas Artes,Gratuidad,1231,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Allende,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Allende,Prepago,19452,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Allende,Gratuidad,4506,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,ZÃ³calo/Tenochtitlan,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,ZÃ³calo/Tenochtitlan,Prepago,33253,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,ZÃ³calo/Tenochtitlan,Gratuidad,147,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Pino SuÃ¡rez,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Pino SuÃ¡rez,Prepago,5483,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Pino SuÃ¡rez,Gratuidad,1515,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,San Antonio Abad,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,San Antonio Abad,Prepago,15025,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,San Antonio Abad,Gratuidad,3346,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Chabacano,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Chabacano,Prepago,20437,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Chabacano,Gratuidad,4774,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Viaducto,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Viaducto,Prepago,14516,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Viaducto,Gratuidad,1802,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Xola,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Xola,Prepago,17494,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Xola,Gratuidad,3700,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Villa de Cortés,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Villa de Cortés,Prepago,14106,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Villa de Cortés,Gratuidad,3861,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Nativitas,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Nativitas,Prepago,16323,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Nativitas,Gratuidad,1654,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Portales,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Portales,Prepago,16010,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Portales,Gratuidad,248,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Ermita,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Ermita,Prepago,11354,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,Ermita,Gratuidad,1779,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,General Anaya,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,General Anaya,Prepago,19192,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,General Anaya,Gratuidad,3572,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,TasqueÃ±a,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,TasqueÃ±a,Prepago,51938,2026-02,2026
2026-02-12,Febrero,2026,Linea 2,TasqueÃ±a,Gratuidad,314,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Indios Verdes,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Indios Verdes,Prepago,92662,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Indios Verdes,Gratuidad,7593,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Deportivo 18 de Marzo,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Deportivo 18 de Marzo,Prepago,25976,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Deportivo 18 de Marzo,Gratuidad,4247,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Potrero,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Potrero,Prepago,12724,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Potrero,Gratuidad,2354,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,La Raza,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,La Raza,Prepago,28096,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,La Raza,Gratuidad,4604,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Tlatelolco,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Tlatelolco,Prepago,15084,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Tlatelolco,Gratuidad,2966,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Guerrero,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Guerrero,Prepago,5640,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Guerrero,Gratuidad,2125,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Hidalgo,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Hidalgo,Prepago,12831,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Hidalgo,Gratuidad,3022,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,JuÃ¡rez,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,JuÃ¡rez,Prepago,12809,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,JuÃ¡rez,Gratuidad,2695,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Balderas,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Balderas,Prepago,7607,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Balderas,Gratuidad,3202,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,NiÃ±os HÃ©roes,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,NiÃ±os HÃ©roes,Prepago,19803,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,NiÃ±os HÃ©roes,Gratuidad,3861,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Hospital General,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Hospital General,Prepago,17291,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Hospital General,Gratuidad,3292,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Centro MÃ©dico,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Centro MÃ©dico,Prepago,14945,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Centro MÃ©dico,Gratuidad,2888,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,EtiopÃ­a/Plaza de la Transparencia,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,EtiopÃ­a/Plaza de la Transparencia,Prepago,23662,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,EtiopÃ­a/Plaza de la Transparencia,Gratuidad,3135,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Eugenia,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Eugenia,Prepago,12812,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Eugenia,Gratuidad,1575,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,DivisiÃ³n del Norte,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,DivisiÃ³n del Norte,Prepago,13292,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,DivisiÃ³n del Norte,Gratuidad,1768,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Zapata,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Zapata,Prepago,15122,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Zapata,Gratuidad,2626,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,CoyoacÃ¡n,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,CoyoacÃ¡n,Prepago,23796,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,CoyoacÃ¡n,Gratuidad,3275,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Viveros/Derechos Humanos,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Viveros/Derechos Humanos,Prepago,16993,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Viveros/Derechos Humanos,Gratuidad,2692,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Miguel Ãngel de Quevedo,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Miguel Ãngel de Quevedo,Prepago,31159,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Miguel Ãngel de Quevedo,Gratuidad,4239,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Copilco,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Copilco,Prepago,44320,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Copilco,Gratuidad,3405,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Universidad,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Universidad,Prepago,69779,2026-02,2026
2026-02-12,Febrero,2026,Linea 3,Universidad,Gratuidad,6921,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Santa Anita,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Santa Anita,Prepago,1728,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Santa Anita,Gratuidad,337,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Jamaica,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Jamaica,Prepago,6205,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Jamaica,Gratuidad,1253,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Fray Servando,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Fray Servando,Prepago,7065,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Fray Servando,Gratuidad,1465,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Candelaria,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Candelaria,Prepago,6142,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Candelaria,Gratuidad,2349,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Morelos,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Morelos,Prepago,5037,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Morelos,Gratuidad,1489,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Canal del Norte,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Canal del Norte,Prepago,6423,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Canal del Norte,Gratuidad,1363,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Consulado,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Consulado,Prepago,2993,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Consulado,Gratuidad,803,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Bondojito,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Bondojito,Prepago,4989,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,Bondojito,Gratuidad,934,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,TalismÃ¡n,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,TalismÃ¡n,Prepago,3172,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,TalismÃ¡n,Gratuidad,436,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,MartÃ­n Carrera,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,MartÃ­n Carrera,Prepago,22314,2026-02,2026
2026-02-12,Febrero,2026,Linea 4,MartÃ­n Carrera,Gratuidad,2077,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,PolitÃ©cnico,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,PolitÃ©cnico,Prepago,29648,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,PolitÃ©cnico,Gratuidad,2713,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Instituto del PetrÃ³leo,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Instituto del PetrÃ³leo,Prepago,5548,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Instituto del PetrÃ³leo,Gratuidad,1118,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Autobuses del Norte,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Autobuses del Norte,Prepago,16816,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Autobuses del Norte,Gratuidad,2428,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,La Raza,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,La Raza,Prepago,8834,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,La Raza,Gratuidad,1493,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Misterios,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Misterios,Prepago,7103,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Misterios,Gratuidad,1095,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Valle GÃ³mez,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Valle GÃ³mez,Prepago,3854,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Valle GÃ³mez,Gratuidad,559,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Consulado,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Consulado,Prepago,3581,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Consulado,Gratuidad,1075,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Eduardo Molina,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Eduardo Molina,Prepago,6397,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Eduardo Molina,Gratuidad,1056,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,AragÃ³n,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,AragÃ³n,Prepago,6160,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,AragÃ³n,Gratuidad,1372,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,OceanÃ­a,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,OceanÃ­a,Prepago,7594,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,OceanÃ­a,Gratuidad,1469,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Terminal AÃ©rea,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Terminal AÃ©rea,Prepago,15683,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Terminal AÃ©rea,Gratuidad,1782,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Hangares,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Hangares,Prepago,4848,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,Hangares,Gratuidad,536,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,PantitlÃ¡n,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,PantitlÃ¡n,Prepago,45515,2026-02,2026
2026-02-12,Febrero,2026,Linea 5,PantitlÃ¡n,Gratuidad,6140,2026-02,2026
2026-02-12,Febrero,2026,Linea 6,El Rosario,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 6,El Rosario,Prepago,15746,2026-02,2026
2026-02-12,Febrero,2026,Linea 6,El Rosario,Gratuidad,1987,2026-02,2026
2026-02-12,Febrero,2026,Linea 6,TezozÃ³moc,Boleto,0,2026-02,2026
2026-02-12,Febrero,2026,Linea 6,TezozÃ³moc,Prepago,5611,2026-02,2026
2026-02-12,Febrero,2026,Linea 6,TezozÃ³moc,Gratuidad,737,2026-02,2026
